"","ListID","SpeciesID","Freq"
"993","knox","Hygroamblystegium tenax",16
"994","knox","Hygrohypnum eugyrium",2
"995","knox","Hygrohypnum ochraceum",3
"996","knox","Hylocomium splendens",1
"997","knox","Hypericum boreale",1
"998","knox","Hypericum gentianoides",1
"999","knox","Hypericum majus",1
"1000","knox","Hypnum andoi",3
"1001","knox","Hypnum cupressiforme",13
"1002","knox","Hypnum curvifolium",1
"1003","knox","Hypnum eugyrium",1
"1004","knox","Hypnum fauriei",1
"1005","knox","Hypnum imponens",3
"1006","knox","Hypnum pallescens",1
"1007","knox","Ilex mucronata",1
"1008","knox","Ilex verticillata",4
"1009","knox","Impatiens capensis",1
"1010","knox","Iris setosa",1
"1011","knox","Iris versicolor",1
"1012","knox","Isothecium myosuroides",3
"1013","knox","Juncus effusus",5
"1014","knox","Juncus gerardii",2
"1015","knox","Juncus tenuis",1
"1016","knox","Juniperus communis",2
"1017","knox","Kalmia angustifolia",1
"1018","knox","Larix laricina",6
"1019","knox","Lathyrus japonicus",1
"1020","knox","Lechea intermedia",1
"1021","knox","Ledum groenlandicum",1
"1022","knox","Leersia oryzoides",1
"1023","knox","Leptobryum pyriforme",1
"1024","knox","Leptodictyum riparium",1
"1025","knox","Leskeella nervosa",2
"1026","knox","Leucobryum albidum",1
"1027","knox","Leucobryum glaucum",2
"1028","knox","Leucodon andrewsianus",2
"1029","knox","Limonium carolinianum",1
"1030","knox","Lobelia dortmanna",2
"1031","knox","Lycopodiella inundata",1
"1032","knox","Lycopodium annotinum",1
"1033","knox","Lycopodium dendroideum",1
"1034","knox","Lycopodium obscurum",3
"1035","knox","Lycopus americanus",1
"1036","knox","Lycopus rubellus",1
"1037","knox","Lycopus uniflorus",2
"1038","knox","Lyonia ligustrina",1
"1039","knox","Lysimachia borealis",1
"1040","knox","Lysimachia maritima",1
"1041","knox","Lysimachia quadrifolia",1
"1042","knox","Lysimachia terrestris",1
"1043","knox","Maianthemum canadense",3
"1044","knox","Malaxis unifolia",1
"1045","knox","Marsupella sphacelata",2
"1046","knox","Melampyrum lineare",3
"1047","knox","Mitchella repens",1
"1048","knox","Mnium ambiguum",2
"1049","knox","Mnium hornum",5
"1050","knox","Myriophyllum alterniflorum",1
"1051","knox","Myriophyllum humile",1
"1052","knox","Myriophyllum tenellum",1
"1053","knox","Najas flexilis",1
"1054","knox","Neckera pennata",3
"1055","knox","Nemopanthus mucronatus",1
"1056","knox","Nuphar variegata",1
"1057","knox","Nymphaea odorata",1
"1058","knox","Nymphoides cordata",2
"1059","knox","Oclemena acuminata",1
"1060","knox","Oclemena nemoralis",1
"1061","knox","Oncophorus wahlenbergii",2
"1062","knox","Orthodicranum flagellare",2
"1063","knox","Orthodicranum montanum",1
"1064","knox","Orthotrichum anomalum",6
"1065","knox","Orthotrichum sordidum",7
"1066","knox","Orthotrichum stellatum",1
"1067","knox","Oryzopsis asperifolia",1
"1068","knox","Osmunda regalis",1
"1069","knox","Panicum capillare",1
"1070","knox","Paraleucobryum longifolium",1
"1071","knox","Paraleucobryum viride",1
"1072","knox","Parthenocissus inserta",1
"1073","knox","Persicaria sagittata",2
"1074","knox","Philonotis fontana",5
"1075","knox","Photinia floribunda",1
"1076","knox","Physcomitrium pyriforme",1
"1077","knox","Picea glauca",109
"1078","knox","Picea rubens",398
"1079","knox","Pinus resinosa",2
"1080","knox","Pinus rigida",2
"1081","knox","Pinus strobus",193
"1082","knox","Plagiomnium cuspidatum",1
"1083","knox","Plagiothecium denticulatum",1
"1084","knox","Plagiothecium laetum",1
"1085","knox","Plantago maritima",2
"1086","knox","Platygyrium repens",2
"1087","knox","Pleurozium schreberi",6
"1088","knox","Pluchea camphorata",1
"1089","knox","Pogonatum pensilvanicum",1
"1090","knox","Pohlia nutans",1
"1091","knox","Pohlia wahlenbergii",1
"1092","knox","Polypodium virginianum",1
"1093","knox","Polytrichastrum alpinum",2
"1094","knox","Polytrichum commune",6
"1095","knox","Polytrichum formosum",3
"1096","knox","Polytrichum juniperinum",3
"1097","knox","Polytrichum piliferum",4
"1098","knox","Pontederia cordata",1
"1099","knox","Populus grandidentata",47
"1100","knox","Populus tremuloides",68
"1101","knox","Potamogeton epihydrus",3
"1102","knox","Potamogeton natans",2
"1103","knox","Potamogeton obtusifolius",1
"1104","knox","Potamogeton perfoliatus",1
"1105","knox","Potamogeton pusillus",1
"1106","knox","Potamogeton robbinsii",1
"1107","knox","Potamogeton spirillus",1
"1108","knox","Potamogeton vaseyi",1
"1109","knox","Potentilla pensylvanica",1
"1110","knox","Potentilla tridentata",1
"1111","knox","Preissia quadrata",2
"1112","knox","Prenanthes trifoliolata",2
"1113","knox","Prunus pensylvanica",21
"1114","knox","Prunus serotina",15
"1115","knox","Prunus virginiana",5
"1116","knox","Pseudotaxiphyllum elegans",3
"1117","knox","Pteridium aquilinum",1
"1118","knox","Pterigynandrum filiforme",1
"1119","knox","Ptilium crista-castrensis",1
"1120","knox","Pylaisia selwynii",1
"1121","knox","Quercus rubra",213
"1122","knox","Racomitrium aciculare",1
"1123","knox","Racomitrium fasciculare",1
"1124","knox","Racomitrium sudeticum",1
"1125","knox","Ranunculus aquatilis",2
"1126","knox","Rhizomnium pseudopunctatum",1
"1127","knox","Rhizomnium punctatum",3
"1128","knox","Rhodobryum ontariense",1
"1129","knox","Rhododendron canadense",2
"1130","knox","Rhytidiadelphus triquetrus",2
"1131","knox","Rosa virginiana",1
"1132","knox","Rubus allegheniensis",1
"1133","knox","Rubus idaeus",1
"1134","knox","Rumex pallidus",2
"1135","knox","Sagina nodosa",1
"1136","knox","Sagittaria graminea",2
"1137","knox","Salicornia depressa",1
"1138","knox","Salicornia europaea",1
"1139","knox","Salix eriocephala",1
"1140","knox","Sanionia uncinata",2
"1141","knox","Scapania nemorea",1
"1142","knox","Scapania nemorosa",1
"1143","knox","Schistidium apocarpum",3
"1144","knox","Schistidium maritimum",2
"1145","knox","Schistidium papillosum",6
"1146","knox","Schistidium rivulare",3
"1147","knox","Schistidium viride",2
"1148","knox","Schoenoplectus maritimus",1
"1149","knox","Schoenoplectus tabernaemontani",1
"1150","knox","Scirpus cyperinus",1
"1151","knox","Sematophyllum marylandicum",1
"1152","knox","Sibbaldiopsis tridentata",2
"1153","knox","Solanum americanum",1
"1154","knox","Solidago altissima",1
"1155","knox","Solidago bicolor",2
"1156","knox","Solidago calcicola",1
"1157","knox","Solidago canadensis",4
"1158","knox","Solidago flexicaulis",2
"1159","knox","Solidago gigantea",2
"1160","knox","Solidago graminifolia",1
"1161","knox","Solidago juncea",1
"1162","knox","Solidago nuttallii",1
"1163","knox","Solidago puberula",4
"1164","knox","Solidago rugosa",2
"1165","knox","Solidago sempervirens",3
"1166","knox","Sparganium angustifolium",1
"1167","knox","Sparganium fluctuans",1
"1168","knox","Spartina alterniflora",4
"1169","knox","Spartina patens",2
"1170","knox","Spartina pectinata",1
"1171","knox","Sphagnum capillifolium",1
"1172","knox","Sphagnum inundatum",1
"1173","knox","Sphagnum palustre",2
"1174","knox","Sphagnum squarrosum",2
"1175","knox","Spiraea alba",2
"1176","knox","Steerecleus serrulatus",1
"1177","knox","Symphyotrichum novi-belgii",1
"1178","knox","Syntrichia papillosa",1
"1179","knox","Taxus canadensis",1
"1180","knox","Tetraphis pellucida",1
"1181","knox","Thamnobryum alleghaniense",4
"1182","knox","Thelia hirtella",1
"1183","knox","Thuidium delicatulum",10
"1184","knox","Thuidium recognitum",2
"1185","knox","Thuja occidentalis",34
"1186","knox","Tortella tortuosa",5
"1187","knox","Tortula cernua",2
"1188","knox","Trachysperma lacunosum",1
"1189","knox","Trichocolea tomentella",1
"1190","knox","Tsuga canadensis",189
"1191","knox","Ulmus americana",5
"1192","knox","Ulota coarctata",3
"1193","knox","Ulota crispa",2
"1194","knox","Ulota hutchinsiae",4
"1195","knox","Utricularia macrorhiza",1
"1196","knox","Vaccinium macrocarpon",1
"1197","knox","Veronica scutellata",1
"1198","knox","Veronica serpyllifolia",2
"1199","knox","Viburnum cassinoides",1
"1200","knox","Viburnum lantanoides",1
"1201","knox","Viburnum nudum",1
"1202","knox","Viburnum opulus",1
"1203","knox","Weissia controversa",1
"1204","knox","Zostera marina",1
"1205","knox","Zygodon conoideus",2
